"Mon: Jan 26","Re:Mixed Mondays","house","Jimmy Valentine's Lonely Hearts Club (Washington, DC)","10pm-1:30am","free","21+","","https://ra.co/events/2337043","","46048.9166666667"
"Sat: Feb 14","Chus & Ceballos: The Reunion Tour","house, tech house","Berhta (Washington, DC)","10pm-4am","$22+","21+","Berhta","https://ra.co/events/2332981","https://link.dice.fm/Fc8222689a94","46067.9166666667"
"Sat: Feb 14","Deep Sugar: Ultra Nate - DJ Spen","house","Flash (Washington, DC)","10pm-4am","$11+","21+","","https://shotgun.live/en/events/deepsugar","","46067.9166666667"
"Sun: Feb 15","Diffuse: Rossi.","","Culture (Washington, DC)","3pm-9pm","$34+","21+","","https://shotgun.live/en/events/diffuse-rossi","","46068.625"
"Thu: Feb 19","Subtronics","dubstep","Echostage (Washington, DC)","9pm","$80+","18+","Bassrush","https://www.ticketmaster.com/event/150063490E9915AD","","46072.875"
"Fri: Feb 20","Egyptian Lover","","Loso (Richmond, VA)","8pm","$11+","21+","","https://shotgun.live/en/events/egyptian-lover-2-20","","46073.8333333333"
"Fri: Feb 20","Kai Alce, Feroun","","TBA (Baltimore, MD)","9pm","$11+","21+","","https://ra.co/events/2309380","","46073.875"
"Fri: Feb 20","Subtronics","dubstep","Echostage (Washington, DC)","10pm","$80+","18+","Bassrush","https://www.ticketmaster.com/event/150063490FD91937","","46073.9166666667"
"Fri: Feb 20","2wobunnies & Blissman Live In Dc","","Berhta (Washington, DC)","10pm-3am","$22+","21+","","https://shotgun.live/en/events/2wobunniesblissmandc","","46073.9166666667"
"Fri: Feb 20","Mk","`","A.I Warehouse (Washington, DC)","10pm-3am","$45+","21+","Nu Androids","https://shotgun.live/en/events/nu-androids-presents-mk","https://shotgun.live/en/events/nu-androids-presents-mk","46073.9166666667"
"Fri: Feb 20","Madmotormiquel & Nacho Isa","","Flash (Washington, DC)","10pm-4am","$11+","21+","","https://shotgun.live/en/events/madmotormiquel-nacho-isa","","46073.9166666667"
"Sat: Feb 21","Offstage Presents: Apres Ski","","Leinie Lodge & Beer Garden (Baltimore, MD)","1pm-6pm","$12+","21+","","https://posh.vip/e/offstage-presents-aprs-ski","","46074.5416666667"
"Sat: Feb 21","Junior Sanchez","","Loso (Richmond, VA)","8pm","$11+","21+","","https://shotgun.live/en/events/junior-sanchez-2-21","","46074.8333333333"
"Sat: Feb 21","Barely Alive Presents 'Overdrive' - Virginia Beach","dubstep, trap, electro house","Peabody's Nightclub (Virginia Beach, VA)","9pm","$21+","18+","Steez Promo, Barely Alive","https://wl.eventim.us/event/barely-alive-presents-overdrive-360-set/670928?afflky=SteezPromo","https://www.facebook.com/events/798758013162198/","46074.875"
"Sat: Feb 21","The Big Three - The Anime Rave","","Soundstage (Baltimore, MD)","9pm","$13+","18+","","https://www.ticketmaster.com/event/15006426DB9E8102","","46074.875"
"Sat: Feb 21","Egyptian Lover","","Flash (Washington, DC)","10pm","$11+","21+","","https://shotgun.live/en/events/egyptianlover","","46074.9166666667"
"Sat: Feb 21","Tycho (DJ Set)","downtempo, IDM, house","Culture (Washington, DC)","10pm-3am","$34+","21+","Nu Androids","https://shotgun.live/en/events/tycho0221","","46074.9166666667"
"Sat: Feb 21","Hdf X Para Presents: Mala (Uk) & More","","Transmission (Washington, DC)","10pm-4am","$30+","21+","618 Productions, Hdf X Para","https://ra.co/events/2330473","","46074.9166666667"
"Thu: Feb 26","Cadence Presents Bcee","","Flash (Washington, DC)","10pm-2am","$19+","21+","","https://www.eventbrite.com/e/1979993496849","https://www.facebook.com/events/1599412804823418/","46079.9166666667"
"Fri: Feb 27","Inzo - Mirrorverse Tour","dubstep, bass music, future bass, trap","Echostage (Washington, DC)","10pm","$40+","18+","","https://www.ticketmaster.com/event/15006330BF9E43FA","","46080.9166666667"
"Fri: Feb 27","Kevin De Vries","techno, tech trance","Zebbie's Garden (Washington, DC)","10pm-3am","$23+","21+","Panorama Productions","https://posh.vip/e/kevin-de-vries","https://ra.co/events/2350387","46080.9166666667"
"Fri: Feb 27","Nu Androids Presents: Chris Luno","","Culture (Washington, DC)","10pm-3am","$34+","21+","Nu Androids","https://shotgun.live/en/events/chris-luno0227","https://shotgun.live/en/events/chris-luno0227","46080.9166666667"
"Sat: Feb 28","Blankstate. w/ Infinxty, Fond, Checkmate","","The Fridge (Washington, DC)","7:30pm-12am","$11+","","Capital City Soundsystem","https://ra.co/events/2344073","","46081.8125"
"Sat: Feb 28","Xav","","Loso (Richmond, VA)","8pm","$11+","21+","","https://shotgun.live/en/events/xav-2-28","","46081.8333333333"
"Mon: Mar 2","Machine Girl, Show Me The Body, Lustsickpuppy","breakcore, drum and bass, jungle, acid bass","Union Craft Brewing (Baltimore, MD)","7pm","$38+","All Ages","","https://www.etix.com/ticket/p/97659563","","46083.7916666667"
"Tue: Mar 3","Machine Girl","breakcore, drum and bass, jungle, acid bass","Howard Theatre (Washington, DC)","8pm","$35+","All Ages","","https://www.ticketweb.com/event/machine-girl-psychowarrior-howard-theatre-tickets/14629473","","46084.8333333333"
"Fri: Mar 6","Vincent Antone - Father Funk - Zone Drums (DJ Set) - Soap","","The 8x10 (Baltimore, MD)","9pm","$26+","18+","","https://dice.fm/partner/tickets/event/ww5gpx-vincent-antone-father-funk-zone-drums-dj-set-soap-6th-mar-the-8x10-baltimore-tickets","","46087.875"
"Fri: Mar 6","Boogie T","","9:30 Club (Washington, DC)","10pm","$32","All Ages","","https://www.ticketmaster.com/event/1500634AB5097EF6","","46087.9166666667"
"Fri: Mar 6","Sidepiece: Horny House Tour","tech house","Echostage (Washington, DC)","10pm","$34+","18+","","https://www.ticketmaster.com/event/1500638AA3A1876B","","46087.9166666667"
"Fri: Mar 6","Ryan Elliott [Open-To-Close]","","Flash (Washington, DC)","10pm-4am","$11+","21+","","https://shotgun.live/en/events/ryanelliott","","46087.9166666667"
"Sat: Mar 7","Alex Stein X Drunken Kong","techno","Berhta (Washington, DC)","9pm","$26+","21+","","https://dice.fm/event/oegqdg-alex-stein-x-drunken-kong-7th-mar-berhta-washington-tickets","","46088.875"
"Sat: Mar 7","Timmy Trumpet","","Echostage (Washington, DC)","10pm","$46+","18+","","https://www.ticketmaster.com/event/1500642688F5346F","","46088.9166666667"
"Sat: Mar 7","Nu Androids X Achromatic Present: Arlo","","Tigres De LA Noche (Washington, DC)","10pm-2am","$40+","21+","","https://shotgun.live/en/events/nu-arlo0307","","46088.9166666667"
"Sat: Mar 7","Para X Sessions Present: 1tbsp","","Transmission (Washington, DC)","10pm-2am","$35+","","","https://posh.vip/e/para-x-sessions-present-1tbsp","","46088.9166666667"
"Sat: Mar 7","Focus: Elli Acula","techno","Flash (Washington, DC)","10pm-3am","$11+","21+","","https://shotgun.live/en/events/elliacula","","46088.9166666667"
"Sat: Mar 7","Tinzo & Jojo - Plur Tour","","A.I. Warehouse (Washington, DC)","10pm-3am","$26-250","21+","","https://shotgun.live/en/events/nu-androids-presents-tinzo-jojo","","46088.9166666667"
"Thu: Mar 12","Tara Yummy's : Mindset Tour ","","Culture (Washington, DC)","10pm-2am","$35+","18+","","https://shotgun.live/en/events/tara-yummy0312","","46093.9166666667"
"Fri: Mar 13","Electric Jungle","","Loso (Richmond, VA)","8pm","$22+","21+","","https://shotgun.live/en/events/electric-jungle-3-13","","46094.8333333333"
"Fri: Mar 13","Shrek Rave","","Soundstage (Baltimore, MD)","9pm","$20","All Ages","","https://www.ticketmaster.com/event/1500642ED045A92A","","46094.875"
"Fri: Mar 13","Mathame","techno","A.I. Warehouse (Washington, DC)","10pm","$40+","21+","Nu Androids","https://shotgun.live/en/events/mathame0313","","46094.9166666667"
"Fri: Mar 13","Luke Dean","","Tigres De La Noche (Washington, DC)","10pm-3am","$40+","21+","Nu Androids","https://shotgun.live/en/events/luke-dean0313","","46094.9166666667"
"Sat: Mar 14","World Of Drum & Bass Dc Massive","","Karma (Washington, DC)","9pm","$44+","21+","","https://www.ticketfairy.com/event/wodnbdcmassive","","46095.875"
"Sat: Mar 14","Teletech, Restricted","","Echostage (Washington, DC)","10pm","$63+","18+","","https://www.ticketmaster.com/event/15006367AF5F7FE8","","46095.9166666667"
"Sat: Mar 14","Para + Sessions Present: Caspa","dubstep","Transmission (Washington, DC)","10pm-3am","$30+","21+","","https://posh.vip/e/para-sessions-present-caspa","","46095.9166666667"
"Sat: Mar 14","Saeed Younan - Mai Iachetti","house","Flash (Washington, DC)","10pm-4am","$11+","21+","","https://shotgun.live/en/events/saeed-younan","https://ra.co/events/2344769","46095.9166666667"
"Fri: Mar 20","Alleycvt - 9 Lives Tour","","9:30 Club (Washington, DC)","10pm","$33+","All Ages","","https://www.ticketmaster.com/event/1500633ADECB623D","","46101.9166666667"
"Fri: Mar 20","Carl Cox, Ben Sterling","techno","Echostage (Washington, DC)","10pm","$57+","18+","","https://www.ticketmaster.com/event/15006388CD80A39F","","46101.9166666667"
"Fri: Mar 20","Test Press: A Record Shop Rave Ft. Pedroz","","The Sound Garden (Baltimore, MD)","10pm-1am","$23+","21+","Offstage","https://posh.vip/e/test-press-a-record-shop-rave-ft-pedroz","","46101.9166666667"
"Fri: Mar 20","Nu Androids & Discoteca Present: Mind Enterprises","","Culture (Wasington, DC)","10pm-3am","$30-200","21+","","https://shotgun.live/en/events/mindenterprises0320","","46101.9166666667"
"Sat: Mar 21","Nu Androids Presents Sundown: Silva Bumpa","","Tigres de la Noche (Washington, DC)","4pm-9pm","$40+","21+","","https://shotgun.live/en/events/silva-bumpa0321","","46102.6666666667"
"Sat: Mar 21","Mindchatter: Giving Up On Words","","9:30 Club (Washington, DC)","6pm","$40+","All Ages","","https://www.ticketmaster.com/event/15006363D0A5B778","","46102.75"
"Sat: Mar 21","Alleycvt - 9 Lives Tour","dubstep, bass music","9:30 Club (Washington, DC)","10pm","$33+","All Ages","","https://www.ticketmaster.com/event/1500633ADFDF6294","","46102.9166666667"
"Sat: Mar 21","Nu Androids Presents: Beltran","","AI Warehouse (Washington, DC)","10pm-3am","$40+","21+","","https://shotgun.live/en/events/beltran-0321","","46102.9166666667"
"Thu: Mar 26","Para X Sessions Present: Alix Perez","","Flash (Washington, DC)","9pm","$34+","21+","","https://shotgun.live/en/events/para-x-sessions-present-alix-perez","","46107.875"
"Fri: Mar 27","Purple Disco Machine","funky house, disco house, deep house","Berhta (Washington, DC)","9pm-3am","$60","21+","","https://dice.fm/event/l8b68l-purple-disco-machine-27th-mar-berhta-washington-tickets","","46108.875"
"Thu: Apr 2","49th & Main","","The Atlantis (Washington, DC)","6:30pm","$40+","All Ages","","https://www.ticketmaster.com/event/1500632BCFC53BE7","","46114.7708333333"
"Fri: Apr 3","Jkyl & Hyde at Flash Roof","dubstep","Flash (Washington, DC)","6pm-10pm","$19+","21+","","https://www.eventbrite.com/e/jkyl-hyde-at-flash-roof-tickets-1969892858568","","46115.75"
"Fri: Apr 3","Sodown","electro house, dubstep","Soundstage (Baltimore, MD)","8pm","$23+","18+","","https://www.ticketmaster.com/event/15006383176DE9C3","","46115.8333333333"
"Fri: Apr 3","DJ Susan Presents: The Hood Poli Tour","","Zebbie's Garden (Washington, DC)","10pm-3am","$15+","18+","Zebbie's Garden, Dj Susan","https://posh.vip/e/dj-susan-presents-the-hood-poli-tour","","46115.9166666667"
"Sat: Apr 4","Nu Androids Presents Sundown: Ragie Ban","","TBA (Washington, DC)","4pm-9pm","$35+","21+","","https://shotgun.live/en/events/ragie-ban0404","","46116.6666666667"
"Sat: Apr 4","Parallel Spirits Tour, Zingara","dubstep","Echostage (Washington, DC)","10pm","$34+","18+","","https://www.ticketmaster.com/event/15006333C7FD4E56","","46116.9166666667"
"Tue: Apr 14","Femtanyl, Takihasdied","breakcore, hardcore","The Atlantis (Washington, DC)","6:30pm","$32+","All Ages","","https://www.ticketmaster.com/event/15006374C9F1A5DD","","46126.7708333333"
"Fri: Apr 17","The Factory 93 Presents: The Martinez Brothers","","Echostage (Washington, DC)","10pm","$40+","18+","","https://www.ticketmaster.com/event/1500636DB35289B1","","46129.9166666667"
"Sat: Apr 18","Para+Sessions Present: Ivy Lab Farewell Dc","drum and bass, dubstep, leftfield, bass music","Transmission (Washington, DC)","10pm-3am","$33+","21+","","https://posh.vip/e/parasessions-present-ivy-lab-farewell-dc","","46130.9166666667"
"Mon: Apr 20","Carpenter Brut","electro, synthwave","9:30 Club (Washington, DC)","7pm","$50","All Ages","","https://www.ticketmaster.com/event/15006331DFF17BC2","","46132.7916666667"
"Sat: Apr 25","Kaytraday! Spring 2026 Tour (Washington, Dc)","","Sost (Washington, DC)","4pm","$12+","18+","","https://www.eventbrite.com/e/kaytraday-spring-2026-tour-washington-dc-tickets-1979632250351","","46137.6666666667"
"Sat: Apr 25","Matinee Day Party: Trace at Flash Rooftop","","Flash (Washington, DC)","4pm-9pm","$22+","21+","","https://shotgun.live/en/events/matinee-day-party-trace-at-flash-rooftop","","46137.6666666667"
"Sat: Apr 25","Making Time Mega-Plurt, Fcukers","techno, club","Berhta (Washington, DC)","9pm","$34+","21+","","https://ra.co/events/2345536","","46137.875"
"Sat: May 9","Ahee","bass music, glitch-hop, dubstep, trap","Soundstage (Baltimore, MD)","8pm","$27","18+","","https://www.ticketmaster.com/event/15006390EC83E10F","","46151.8333333333"
"Fri: May 29","Nu Androids Presents: Le Youth","","AI Warehouse (Washington, DC)","10pm","$34+","21+","","https://shotgun.live/en/events/le-youth0529","","46171.9166666667"
"Sat: May 30-Sun: May 31","Project Glow 2026","multigenre EDM","RFK Festival Grounds (Washington, DC)","1pm","$119+","18+","Glow, Insomniac","https://projectglow.frontgatetickets.com/?utm_source=Promoters&utm_medium=19hz&utm_campaign=19hz","","46172.5416666667"
"Fri: Jun 6","Martin Garrix","big room house, electro house","The Anthem (Washington, DC)","7:30pm","$100+","All Ages","","https://www.ticketmaster.com/martin-garrix-americas-tour-washington-district-of-columbia-06-05-2026/event/150063829D537523","","46179.8125"
"Sat: Jun 6","Martin Garrix","big room house, electro house","The Anthem (Washington, DC)","7:30pm","$77+","All Ages","","https://www.ticketmaster.com/event/15006388DF08B0A5","","46179.8125"
"Fri: Jul 31","Summer Program, Levity","","Pier Six Pavilion (Baltimore, MD)","7pm","$56+","","","https://www.ticketmaster.com/event/15006425D14B7AFE","","46234.7916666667"
